vmro3psv;Passive Ozone Volume Mixing Ratio;unset;Passive O3 (if available): The model runs should include a tracer to diagnose polar chemical ozone loss in winter and spring. As most models will advect (and integrate) O3 as part of the 'odd oxygen' (Ox=O3 + O(3P) + O(1D)) family we will call this the 'passive Ox tracer'. This will be a global tracer which is reset during each polar winter (i.e. twice per year). Given the relatively slow transport and long chemical lifetime (without PSC processing etc) of O3 in the polar regions this will provide a useful diagnostic over the timescale of a few months in the lower stratosphere. The model tracer should be set equal to your advected 'odd oxygen' tracer on December 1 and June 1 every year. Then, the tracer is simply advected without any further chemical change. If your advection scheme stores other variables for each tracer (e.g. higher order moments) remember to set sum of these species. The passive Ox tracer should be ouput according to the other instructions. The re-initialisation dates are selected so that we diagnose most of the chemical loss over the course of the winter, some of which would be missed by a later date.;[['CCMI1_daily']]
volcello;Ocean Grid-Cell Volume;ocean_volume;grid-cell volume ca. 2000.;[['CMIP5_fx', 'SPECS_fx']]
diftrblo;Ocean Tracer Bolus Laplacian Diffusivity;ocean_tracer_bolus_laplacian_diffusivity;unset;[['CMIP5_Oclim']]
rsut4co2;TOA Outgoing Shortwave Radiation in 4XCO2 Atmosphere;toa_outgoing_shortwave_flux;unset;[['CMIP5_cfMon']]
prw;Water Vapor Path;atmosphere_water_vapor_content;vertically integrated through the atmospheric column;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites']]
h2tbrdn;Tendency of Atmospheric Burden of H2;tendency_of_atmosphere_moles_of_molecular_hydrogen;total yearly averaged atmospheric loss;[['CCMI1_annual']]
rlus;Surface Upwelling Longwave Radiation;surface_upwelling_longwave_flux_in_air;;[['CCMI1_monthly']]
mmrpm2p5;PM2.5 Mass Mixing Ratio at 50 Percent RH;mass_fraction_of_pm2p5_ambient_aerosol_in_air;Must include scalar dimension relh50p specifying relative_humidity of 50%;[['CCMI1_monthly']]
vmrco50ea;co_50_ea Volume Mixing Ratio;unset;"emitted as anthropogenic CO over East Asia (15N-50N; 95E-160E),  (emission file available from HTAP), uniform fixed 50-day exponential decay.";[['CCMI1_monthly']]
mrros;Surface Runoff;surface_runoff_flux;the total surface runoff leaving the land portion of the grid cell.;[['CMIP5_Lmon', 'SPECS_Lmon']]
accelgw;Tendency of Eastward Wind from GWD;tendency_of_eastward_wind_due_to_gravity_wave_drag;Eastward acceleration from the total (orographic + non-orographic) parameterized gravity wave drag (GWD) derived either from daily means or 6hr fields (use instantaneous daily fields or 12 hr fields if the 6 hr data are not available). Use the accelerations as applied in your model.;[['CCMI1_monthly']]
swtoaashc;All-Sky SW-RF Halocarbons at TOA;unset;CFCs/HCFCs/PFCs/HFCs/SF6. proposed name: toa_instantaneous_shortwave_forcing_due_to_halocarbons;[['CCMI1_monthly']]
od550soa;SOA AOD at 550nm;unset;proposed name: atmosphere_optical_thickness_due_to_secondary_particulate_organic_matter_ambient_aerosol;[['CCMI1_monthly']]
mcu;Updraft Convective Mass Flux;atmosphere_updraft_convective_mass_flux;In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics. The atmosphere convective mass flux is the vertical transport of mass for a field of cumulus clouds or thermals, given by the product of air density and vertical velocity.  For an area-average, cell_methods should specify whether the average is over all the area or the area of updrafts only.;[['CCMI1_monthly']]
reffclic;Hydrometeor Effective Radius of Convective Cloud Ice;effective_radius_of_convective_cloud_ice_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
mfo;Sea Water Transport;sea_water_transport_across_line;unset;[['CMIP5_Omon']]
tnsclwhen;Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Heterogeneous Nucleation;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_heterogeneous_nucleation;unset;[['CMIP5_cfMon']]
dpocdtdiaz;Tendency of Mole Concentration of Organic Carbon in Sea Water due to Net Primary Production by Diazotrophs;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diazotrophs;Primary (organic carbon) production by the diazotrophic phytoplankton component alone;[['CMIP5_Oyr']]
albs;Planetary Albedo;planetary_albedo;;[['CCMI1_monthly']]
concss;Concentration of Seasalt;mass_concentration_of_seasalt_dry_aerosol_in_air;unset;[['CMIP5_aero']]
sltnortha;Atlantic Northward Ocean Salt Transport;northward_ocean_salt_transport;unset;[['SPECS_Omon']]
pslAdjust;Bias-Corrected Sea Level Pressure;air_pressure_at_sea_level;not, in general, the same as surface pressure;[['CMIP5_Amon']]
ua100;Eastward Wind at 100 hPa;eastward_wind;Zonal wind on the 100 hPa surface;[['CCMI1_daily']]
mrfso;Soil Frozen Water Content;soil_frozen_water_content;the mass (summed over all all layers) of frozen water.;[['CMIP5_Lmon', 'SPECS_Lmon']]
vmrco2;CO2 Volume Mixing Ratio;mole_fraction_of_carbon_dioxide_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
ficeberg;Water Flux into Sea Water From Icebergs;water_flux_into_sea_water_from_icebergs;computed as the iceberg melt water  flux into the ocean divided by the area of the ocean portion of the grid cell.;[['CMIP5_Omon']]
tnhusmp;Tendency of Specific Humidity due to Model Physics;tendency_of_specific_humidity_due_to_model_physics;This includes sources and sinks from parametrized physics (e.g. convection, stratiform condensation/evaporation, etc.) and excludes sources and sinks from resolved dynamics and diffusion.;[['CMIP5_cfMon']]
swtoaasn2o;All-Sky SW-RF N2O at TOA;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_nitrous_oxide;[['CCMI1_monthly']]
zmccl4;Zonal Mean CCl4 Volume Mixing Ratio;mole_fraction_of_carbon_tetrachloride_in_air;;[['CCMI1_monthly']]
tropoz;Tropospheric Ozone Column;unset;;[['CCMI1_monthly']]
vsi;Y-Component of Sea Ice Velocity;sea_ice_y_velocity;"""Reported as """"missing"""" in regions free of sea ice.""";[['CMIP5_day', 'SPECS_OImon']]
cbrf3tbrdn;Tendency of Atmospheric Burden of Halon 1301;tendency_of_atmosphere_moles_of_halon1301;total yearly averaged atmospheric loss;[['CCMI1_annual']]
emiso4;Total Direct Emission Rate of SO4;tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_emission;expressed as a tendency of atmosphere mass content of SO4.  Direct emission does not include secondary sulfate production. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
vmrho2;HO2 Volume Mixing Ratio;mole_fraction_of_hydroperoxyl_radical_in_air;;[['CCMI1_daily']]
emibvoc;Total Emission Rate of Biogenic NMVOC;unset;Integrate 3D emission field vertically to 2d field.  _If_ fixed molecular weight of NMVOC is not available in model, please provide in units of kilomole m-2 s-1 (i.e. kg m-2 s-1 as if model NMVOC had molecular weight of 1) and add a comment to your file.;[['CCMI1_monthly']]
grFrazil;Frazil Sea Ice Growth (Leads) Rate;tendency_of_sea_ice_amount_due_to_frazil_ice_accumulation_in_leads;the rate of change of sea ice mass due to frazil sea ice formation divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.;[['CMIP5_OImon']]
zmicro;Mole Concentration of Microzooplankton expressed as Carbon in Sea Water at Surface;mole_concentration_of_microzooplankton_expressed_as_carbon_in_sea_water;carbon  concentration from the microzooplankton (<20 um) component alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
tnsclimr;Tendency of Mass Fraction of Stratiform Cloud Ice due to Melting to Rain;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_rain;unset;[['CMIP5_cfMon']]
msftmyzba;Meridional Mass Streamfunction Due to Bolus Advection;ocean_meridional_overturning_mass_streamfunction_due_to_bolus_advection;unset;[['SPECS_Omon']]
vmrh2o2;H2O2 Volume Mixing Ratio;mole_fraction_of_hydrogen_peroxide_in_air;;[['CCMI1_daily']]
leadtime;Time elapsed since the start of the forecast;forecast_period;unset;[['SPECS_6hr'], ['SPECS_Amon'], ['SPECS_OImon'], ['SPECS_Omon'], ['SPECS_day']]
transifs;Sea Ice Mass Transport Through Fram Strait;sea_ice_transport_across_line;unset;[['CMIP5_OImon', 'SPECS_OImon']]
lwtoaasaer;All-Sky LW-RF Aerosols at TOA;unset;proposed name: toa_instantaneous_longwave_forcing_due_to_ambient_aerosol;[['CCMI1_monthly']]
albisccp;ISCCP Mean Cloud Albedo;cloud_albedo;time-means are weighted by the ISCCP Total Cloud Fraction - see  http://cfmip.metoffice.com/COSP.html;[['CMIP5_cfDay', 'CMIP5_cfMon']]
mcu;Updraft Convective Mass Flux;atmosphere_updraft_convective_mass_flux;Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).;[['CMIP5_cfMon']]
prodo3viaro2;Chemical Production Rate of O3 via RO2+NO;unset;proposed name: tendency_of_mole_concentration_of_ozone_due_to_chemical_production_by_RO2_plus_NO;[['CCMI1_monthly']]
sfcWind;Daily-Mean Near-Surface Wind Speed;wind_speed;unset;[['CMIP5_day']]
cct;Air Pressure at Convective Cloud Top;air_pressure_at_convective_cloud_top;unset;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfDay', 'CMIP5_cfSites']]
difvso;Ocean Vertical Salt Diffusivity;ocean_vertical_salt_diffusivity;unset;[['CMIP5_Oclim']]
vmrcf2cl2;CF2Cl2 Volume Mixing Ratio;mole_fraction_of_cfc12_in_air;;[['CCMI1_daily']]
evisct;Eddy Diffusivity Coefficients for Temperature;atmosphere_heat_diffusivity;unset;[['CMIP5_cfMon']]
eminox;Total Emission Rate of NOx;tendency_of_atmosphere_mass_content_of_nox_expressed_as_nitrogen_due_to_emission;NOx=NO+NO2. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
lossro2viano;Reaction Rate of RO2+NO;unset;This is sum of prodo3viaho2, prodo3viach3o2 and prodo3viaro2;[['CCMI1_monthly']]
friver;Water Flux into Sea Water From Rivers;water_flux_into_sea_water_from_rivers;computed as the river flux of water into the ocean divided by the area of the ocean portion of the grid cell.;[['CMIP5_Omon']]
lossrcoo2viano2;Reaction Rate of RC(O)O2+NO2;unset;3-d distribution of RC(O)O2+NO2 reaction fluxes (e.g. PAN production). R refers to the organic peroxy radical pool.;[['CCMI1_monthly']]
expc;Sinking Particulate Organic Carbon Flux;sinking_mole_flux_of_particulate_organic_matter_expressed_as_carbon_in_sea_water;unset;[['CMIP5_Oyr']]
co2;Mole Fraction of CO2;mole_fraction_of_carbon_dioxide_in_air;unset;[['CMIP5_Amon']]
prc;Convective Precipitation;convective_precipitation_flux;unset;[['CMIP5_cfDay']]
growseas;Growing Season;unset;;[['CCMI1_annual']]
treeFracPrimDec;Total Primary Deciduous Tree Fraction;area_fraction;"""This is the fraction of the entire grid cell  that is covered by """"total primary deciduous trees.""""""";[['CMIP5_Lmon', 'SPECS_Lmon']]
lossco;Rate of CO Oxidation;unset;proposed name: tendency_of_mole_concentration_of_carbon_monoxide_due_to_chemical_gross_destruction;[['CCMI1_monthly']]
tasmax;Daily Maximum Near-Surface Air Temperature;air_temperature;unset;[['CMIP5_day', 'SPECS_day']]
h2brdn;Atmospheric Burden of H2;atmosphere_moles_of_molecular_hydrogen;total yearly average burden;[['CCMI1_annual']]
tnpeotb;Tendency of Ocean Potential Energy Content due to Background;tendency_of_ocean_potential_energy_content_due_to_background;unset;[['CMIP5_Oclim']]
tnsclicd;Tendency of Mass Fraction of Stratiform Cloud Ice Due Convective Detrainment;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_convective_detrainment;unset;[['CMIP5_cfMon']]
snoToIce;Snow-Ice Formation Rate;tendency_of_sea_ice_amount_due_to_snow_conversion;the rate of change of sea ice mass due to transformation of snow to sea ice, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of snow-covered sea ice.;[['CMIP5_OImon']]
swtropaso3;All-Sky SW-RF O3 at Tropopause;unset;proposed name: tropopause_instantaneous_shortwave_forcing_due_to_ozone;[['CCMI1_monthly']]
sfvmrno2;NO2 Volume Mixing Ratio in the Lowest Model Layer;mole_fraction_of_nitrogen_dioxide_in_air;;[['CCMI1_hourly']]
vmrn2o;N2O Volume Mixing Ratio;mole_fraction_of_nitrous_oxide_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
difvtrto;Ocean Vertical Tracer Diffusivity due to Tides;ocean_vertical_tracer_diffusivity_due_to_tides;unset;[['CMIP5_Oclim']]
msftbarot;Ocean Barotropic Mass Streamfunction;ocean_barotropic_mass_streamfunction;differs from CMIP3 because it includes mass.;[['CMIP5_Omon']]
tnsccwcm;Tendency of Mass Fraction of Stratiform Cloud Condensed Water In Air Due To Cloud Microphysics;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_cloud_microphysics;unset;[['CMIP5_cfMon']]
lossro2viaho2;Reaction Rate of RO2+HO2;unset;3-d distribution of RO2+HO2 reaction fluxes. Similar to prodhpx, but without HO2+HO2. R refers to the organic peroxy radical pool.;[['CCMI1_monthly']]
o2min;Oxygen Minimum Concentration;mole_concentration_of_dissolved_molecular_oxygen_in_sea_water_at_shallowest_local_minimum_in_vertical_profile;unset;[['CMIP5_Omon']]
zmclo;Zonal Mean ClO volume mixing ratio;mole_fraction_of_chlorine_monoxide_in_air;;[['CCMI1_daily']]
zmbry;Zonal Mean Total Inorganic Bromine (Bry) Volume Mixing Ratio;mole_fraction_of_total_inorganic_bromine_in_air;Total inorganic bromine (e.g., HBr and inorganic bromine oxides and radicals (e.g., BrO, atomic bromine (Br), bromine nitrate (BrONO2)) resulting from degradation of bromine-containing organic source gases (halons, methyl bromide, VSLS), and natural inorganic bromine sources (e.g., volcanoes, sea salt, and other aerosols).  Add comment attribute with detailed description about how the model calculates these fields e.g. Bry = Br + BrO + HOBr + HBr + BrONO2 + BrCl.;[['CCMI1_monthly']]
hfcorr;Heat Flux Correction;heat_flux_correction;unset;[['CMIP5_Omon']]
ci;Fraction of Time Convection Occurs;convection_time_fraction;Fraction of time that convection occurs in the grid cell .;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites']]
deptho;Sea Floor Depth;sea_floor_depth_below_geoid;Ocean bathymetry.   Reported here is the sea floor depth for present day. Reported as missing for land grid cells.;[['CMIP5_fx', 'SPECS_fx']]
sadice;Surface Area Density of Water Ice PSC Particles;unset;water-ice surface area density used in heterogeneous activation of ClOx and BrOx. Defined as the area of aerosol per volume of atmosphere (i.e., m2 m-3 = m-1).;[['CCMI1_daily']]
streng;Compressive Sea Ice Strength;compressive_strength_of_sea_ice;"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as """"missing"""" in regions free of sea ice.";[['CMIP5_OImon', 'SPECS_OImon']]
ptp;Tropopause Air Pressure;tropopause_air_pressure;2D monthly mean thermal tropopause calculated using WMO tropopause definition on 3d temperature;[['CCMI1_monthly']]
rsus;Surface Upwelling Shortwave Radiation;surface_upwelling_shortwave_flux_in_air;unset;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfDay', 'CMIP5_cfSites', 'CMIP5_day', 'CORDEX_3h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem', 'SPECS_day']]
thkcello;Ocean Model Cell Thickness;cell_thickness;unset;[['CMIP5_Omon', 'CMIP5_fx']]
convclt;Convective Cloud Fraction;convective_cloud_area_fraction;For the whole atmospheric column, as seen from the surface or the top of the atmosphere. Include only convective cloud.;[['CCMI1_monthly']]
tnsclibfpcl;Tendency of Mass Fraction of Stratiform Cloud Ice In Air Due To Bergeron Findeisen Process from Cloud Liquid;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_bergeron_findeisen_process_from_cloud_liquid;unset;[['CMIP5_cfMon']]
ch4trtbrdn;Tendency of Tropospheric Burden of CH4;tendency_of_troposphere_moles_of_methane;total yearly averaged tropospheric loss;[['CCMI1_annual']]
tauu;Surface Downward Eastward Wind Stress;surface_downward_eastward_stress;unset;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites', 'CORDEX_6h', 'CORDEX_day', 'SPECS_Amon', 'SPECS_day']]
zmbrcl;Zonal mean BrCl Volume Mixing Ratio;mole_fraction_of_bromine_chloride_in_air;;[['CCMI1_monthly']]
ch3ccl2ftbrdn;Tendency of Atmospheric Burden of CH3CCl2F;tendency_of_atmosphere_moles_of_hcfc141b;total yearly averaged atmospheric loss;[['CCMI1_annual']]
od550bb;BB AOD at 550nm;unset;proposed name: atmosphere_optical_thickness_due_to_biomass_burning_ambient_aerosol;[['CCMI1_monthly']]
phydiaz;Mole Concentration of Diazotrophs Expressed as Carbon in Sea Water at Surface;mole_concentration_of_diazotrophs_expressed_as_carbon_in_sea_water;carbon concentration from the diazotrophic phytoplankton component alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
rlus;Surface Upwelling Longwave Radiation;surface_upwelling_longwave_flux_in_air;This is the 3-hour mean flux.;[['CMIP5_3hr']]
umo;Ocean Mass X Transport;ocean_mass_x_transport;unset;[['CMIP5_Omon']]
o3prod;O3 Production Rate;unset;ONLY provide the sum of all the HO2/RO2 + NO reactions (as k*[HO2]*[NO]);[['CCMI1_monthly']]
zmmnstrage;Zonal Mean Mean Age of Stratospheric Air;age_of_stratospheric_air;The mean age of air is defined as the mean time that a stratospheric air mass has been out of contact with the well-mixed troposphere.;[['CCMI1_monthly']]
ch3clsmtbrdn;Tendency of Middle Atmosphere Burden of CH3Cl;tendency_of_middle_atmosphere_moles_of_methyl_chloride;total yearly averaged stratospheric and mesospheric loss;[['CCMI1_annual']]
diftrbbo2d;Ocean Tracer Bolus Biharmonic Diffusivity;ocean_tracer_bolus_biharmonic_diffusivity;unset;[['CMIP5_Oclim']]
rsussi;Upward Shortwave over Sea Ice;surface_upwelling_shortwave_flux_in_air;the upward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.;[['CMIP5_OImon']]
emilnox;Layer-Integrated Lightning Production of NOx;unset;Integrate the NOx production for lightning over model layer.  Express as mass of nitrogen.;[['CCMI1_monthly']]
zmcbrf3;Zonal Mean CBrF3 Volume Mixing Ratio;mole_fraction_of_halon1301_in_air;;[['CCMI1_monthly']]
intpn2;Nitrogen Fixation Rate in Ocean;tendency_of_ocean_mole_content_of_elemental_nitrogen_due_to_fixation;Vertically integrated nitrogen fixation;[['CMIP5_Omon']]
zmeso;Mole Concentration of Mesozooplankton expressed as Carbon in Sea Water at Surface;mole_concentration_of_mesozooplankton_expressed_as_carbon_in_sea_water;carbon  concentration from mesozooplankton (20-200 um) component alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
rlucs;Upwelling Clear-Sky Longwave Radiation;upwelling_longwave_flux_in_air_assuming_clear_sky;Includes also the fluxes at the surface and TOA.;[['CMIP5_cfMon']]
dms;Dimethyl Sulphide Concentration at Surface;mole_concentration_of_dimethyl_sulfide_in_sea_water;unset;[['CMIP5_Omon', 'CMIP5_Oyr']]
tran;Transpiration;transpiration_flux;unset;[['CMIP5_Lmon', 'SPECS_Lmon']]
phymisc;Mole Concentration of Miscellaneous Phytoplankton expressed as Carbon in Sea Water at Surface;mole_concentration_of_miscellaneous_phytoplankton_expressed_as_carbon_in_sea_water;carbon concentration from additional phytoplankton component alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
tnsclwas;Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Accretion to Snow;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_snow;unset;[['CMIP5_cfMon']]
od870aer;Ambient Aerosol Optical Thickness at 870 nm;atmosphere_optical_thickness_due_to_ambient_aerosol;AOD from the ambient aerosols (i.e., includes aerosol water).  Does not include AOD from stratospheric aerosols if these are prescribed but includes other possible background aerosol types.  Needs a comment attribute 'wavelength: 870 nm'.;[['CCMI1_monthly']]
ta1000;Air Temperature at 1000 hPa;air_temperature;Temperature on the 1000 hPa surface;[['CCMI1_daily']]
uas;Eastward Near-Surface Wind;eastward_wind;unset;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfSites', 'CMIP5_day', 'SPECS_6hr', 'SPECS_Amon', 'SPECS_day']]
zmch2o;Zonal Mean CH2O Volume Mixing Ratio;mole_fraction_of_formaldehyde_in_air;;[['CCMI1_monthly']]
ridgice;Sea Ice Ridging Rate;tendency_of_sea_ice_area_fraction_due_to_ridging;"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as """"missing"""" in regions free of sea ice.";[['CMIP5_OImon', 'SPECS_OImon']]
lwtoaasdust;All-Sky LW-RF Dust at TOA;unset;proposed name: toa_instantaneous_longwave_forcing_due_to_dust_ambient_aerosol;[['CCMI1_monthly']]
grpllsprof;Stratiform Graupel Flux;large_scale_graupel_flux;unset;[['CMIP5_cf3hr']]
vmrn;Atomic N Volume Mixing Ratio;mole_fraction_of_atomic_nitrogen_in_air;;[['CCMI1_daily']]
chldiat;Diatom Chlorophyll Mass Concentration at Surface;mass_concentration_of_diatoms_expressed_as_chlorophyll_in_sea_water;chlorophyll from diatom phytoplankton component concentration alone;[['CMIP5_Omon', 'CMIP5_Oyr']]
fbddtdisi;Rate of Change of Dissolved Inorganic Silicate due to Biological Activity;tendency_of_ocean_mole_content_of_dissolved_inorganic_silicon_due_to_biological_processes;vertical integral of net biological terms in time rate of change of dissolved inorganic silicate;[['CMIP5_Omon']]
phyfe;Phytoplankton Iron Concentration at Surface;mole_concentration_of_phytoplankton_expressed_as_iron_in_sea_water;sum of phytoplankton iron component concentrations;[['CMIP5_Omon', 'CMIP5_Oyr']]
zmclo;Zonal Mean ClO Volume Mixing Ratio;mole_fraction_of_chlorine_monoxide_in_air;;[['CCMI1_monthly']]
bmelt;Rate of Melt at Sea Ice Base;tendency_of_sea_ice_amount_due_to_basal_melting;the rate of change of sea ice mass due to melting at its lower surface, divided by the area of the ocean portion of the grid cell.  Reported as 0.0 in regions free of sea ice.;[['CMIP5_OImon']]
tasmin;Daily Minimum Near-Surface Air Temperature;air_temperature;monthly mean of the daily-minimum near-surface air temperature.;[['CMIP5_Amon', 'SPECS_Amon']]
physi;Phytoplankton Silica Concentration at Surface;mole_concentration_of_phytoplankton_expressed_as_silicon_in_sea_water;sum of phytoplankton silica component concentrations;[['CMIP5_Omon', 'CMIP5_Oyr']]
drynh4;Dry Deposition Rate of NH4;tendency_of_atmosphere_mass_content_of_ammonium_dry_aerosol_due_to_dry_deposition;unset;[['CMIP5_aero']]
sic;Sea Ice Area Fraction;sea_ice_area_fraction;fraction of grid cell covered by sea ice.;[['CCMI1_daily'], ['CCMI1_monthly'], ['CMIP5_OImon'], ['CMIP5_day'], ['SPECS_OImon'], ['SPECS_day']]
tntscpbl;Tendency of Air Temperature due to Stratiform Cloud Condensation and Evaporation;tendency_of_air_temperature_due_to_stratiform_cloud_and_precipitation_and_boundary_layer_mixing;unset;[['CMIP5_cfSites']]
cldnvi;Column Integrated Cloud Droplet Number;atmosphere_number_content_of_cloud_droplets;Droplets are liquid only.  Values are weighted by liquid cloud fraction in each layer when vertically integrating, and for monthly means the samples are weighted by total liquid cloud fraction (as seen from TOA).;[['CMIP5_aero']]
sfmmraernh4;Aerosol Ammonium Mass Mixing Ratio in the Lowest Model Layer;mass_fraction_of_ammonium_dry_aerosol_in_air;Aerosol NH4;[['CCMI1_daily']]
reffclws;Hydrometeor Effective Radius of Stratiform Cloud Liquid Water;effective_radius_of_stratiform_cloud_liquid_water_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
intpcalcite;Calcite Production;tendency_of_ocean_mole_content_of_calcite_expressed_as_carbon_due_to_biological_production;Vertically integrated calcite production;[['CMIP5_Omon']]
wfcorr;Water Flux Correction;water_flux_correction;Positive flux implies correction adds water to ocean.;[['CMIP5_Omon']]
hfss;Surface Upward Sensible Heat Flux;surface_upward_sensible_heat_flux;This is the 3-hour mean flux.;[['CMIP5_3hr']]
vmre90;e90 Volume Mixing Ratio;unset;"Synthetic tracer e90 has 90-day e-fold everywhere; emitted uniformly (g/m2) over all land/ocean/ice; see Prather et al. 2011 JGR 116, D04306, doi:10.1029/2010JD014939; any normalization can be used if defined, but UCI chooses: mol.wt = 28.97(dry air), emissions = 2074 Tg/y (kg/m2/s) , thus steady-state mean mole fraction = 100 ppb (for ECMWF dry air mass).";[['CCMI1_daily', 'CCMI1_monthly']]
treeFrac;Tree Cover Fraction;area_fraction;fraction of entire grid cell  that is covered by trees.;[['CMIP5_Lmon', 'SPECS_Lmon']]
hfsithermds;Heat Flux into Sea Water due to Sea Ice Thermodynamics;heat_flux_into_sea_water_due_to_sea_ice_thermodynamics;unset;[['CMIP5_Omon']]
hfsifrazil2d;Heat Flux into Sea Water due to Frazil Ice Formation;heat_flux_into_sea_water_due_to_freezing_of_frazil_ice;unset;[['CMIP5_Omon']]
prc;Convective Precipitation;convective_precipitation_flux;at surface.  This is a 3-hour mean convective precipitation flux.;[['CMIP5_3hr']]
ang4487aer;Angstrom Exponent 440/870nm;angstrom_exponent_of_ambient_aerosol_in_air;general standard name is angstrom_exponent_of_ambient_aerosol_in_air;[['CCMI1_monthly']]
reffsnowc;Hydrometeor Effective Radius of Convective Snowfall;effective_radius_of_convective_cloud_snow_particle;This is defined as the in-cloud ratio of the third moment over the second moment of the particle size distribution (obtained by considering only the cloudy portion of the grid cell).;[['CMIP5_cf3hr']]
ch3ccl2fsmtbrdn;Tendency of Middle Atmosphere Burden of CH3CCl2F;unset;total yearly averaged stratospheric and mesospheric loss;[['CCMI1_annual']]
dryso2;Dry Deposition Rate of SO2;tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_dry_deposition;unset;[['CMIP5_aero']]
vmrdms;DMS Volume Mixing Ratio;mole_fraction_of_dimethyl_sulfide_in_air;;[['CCMI1_monthly']]
emianox;Anthropogenic Emission Rate of NOx;unset;NOx=NO+NO2, Includes agricultural waste burning but no other biomass burning. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_nox_expressed_as_nitrogen_due_to_emission. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
vas;Northward Near-Surface Wind Velocity;northward_wind;unset;[['SPECS_day']]
dryno2;Dry Deposition Rate of NO2;tendency_of_atmosphere_mass_content_of_nitrogen_dioxide_due_to_dry_deposition;dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.;[['CCMI1_monthly']]
intparag;Aragonite Production;tendency_of_ocean_mole_content_of_aragonite_expressed_as_carbon_due_to_biological_production;Vertically integrated aragonite production;[['CMIP5_Omon']]
o3loss;O3 Destruction Rate;unset;"ONLY provide the sum of the following reactions: (i) O(1D)+H2O; (ii) O3+HO2; (iii) O3+OH; (iv) O3+alkenes (isoprene, ethene,...)";[['CCMI1_monthly']]
zmcl2o2;Zonal Mean ClOOCl Volume Mixing Ratio;mole_fraction_of_dichlorine_peroxide_in_air;;[['CCMI1_monthly']]
fddtdic;Rate of Change of Net Dissolved Inorganic Carbon;tendency_of_ocean_mole_content_of_dissolved_inorganic_carbon;unset;[['CMIP5_Omon']]
prlsns;Stratiform Snowfall Flux;large_scale_snowfall_flux;large-scale precipitation of all forms of water in the solid phase.;[['CMIP5_cf3hr']]
rlds;Surface Net Downward Longwave Radiation;surface_net_downward_longwave_flux;"""This is defined as """"where ice_free_sea over sea""""""";[['CMIP5_Omon']]
tro3;Mole Fraction of O3;mole_fraction_of_ozone_in_air;unset;[['CMIP5_Amon']]
sfriver;Salt Flux into Sea Water from Rivers;salt_flux_into_sea_water_from_rivers;unset;[['CMIP5_Omon']]
